work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M
2022,MI,FT,Data Scientist,120000,AUD,100000,AU,0,AU,L
2023,SE,FT,Research Engineer,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,US,0,US,L
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,129000,USD,129000,US,0,US,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,MI,FT,Data Scientist,60000,EUR,63040,FR,100,FR,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,CA,0,CA,M
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M
2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M
2023,SE,FT,Cloud Database Engineer,140000,USD,140000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,EN,FT,Data Scientist,100000,INR,100000,IN,50,IN,M
2022,EN,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,EN,FT,Data Analyst,20000,USD,20000,US,50,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2020,EN,FT,Data Analyst,450000,INR,100000,IN,0,IN,S
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2022,MI,FT,ML Engineer,180000,USD,180000,US,100,US,M
2022,MI,FT,Deep Learning Engineer,40000,GBP,49253,GB,100,GB,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2021,MI,FT,Data Analyst,100000,GBP,100000,GB,50,GB,L
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2021,SE,FT,ML Engineer,100000,USD,100000,US,100,US,S
2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
2022,SE,FT,ETL Developer,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
2023,MI,FT,Data Engineer,100000,GBP,100000,GB,100,GB,M
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,MI,FT,Machine Learning Engineer,100000,GBP,100000,GB,0,GB,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M
2022,EN,FT,Data Scientist,168000,USD,168000,US,100,US,M
2021,EX,CT,Principal Data Scientist,100000,USD,100000,US,100,US,S
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,EX,FT,Head of Data,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2021,EX,FT,BI Data Analyst,150000,USD,150000,IN,100,US,L
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L
2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
2023,MI,FT,Data Analyst,35000,GBP,42533,GB,0,GB,M
2022,SE,FT,Data Scientist,215000,USD,215000,US,0,US,L
2022,SE,FT,Data Specialist,70000,USD,70000,US,100,US,M
2022,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2021,EN,FT,Business Data Analyst,50000,EUR,100000,US,100,LU,L
2023,SE,FT,BI Analyst,135000,USD,135000,US,0,US,M
2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,M
2023,SE,FT,Data Science Lead,247500,USD,247500,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Scientist,176000,USD,176000,CA,0,CA,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,L
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2022,SE,FT,Data Operations Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,EX,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,ML Engineer,100000,USD,100000,US,100,US,L
2023,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Architect,110000,USD,110000,US,100,US,M
2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2021,SE,FT,Data Science Manager,144000,USD,144000,US,100,US,L
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2022,EN,FT,BI Data Analyst,57000,USD,100000,US,100,US,L
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M
2021,MI,FT,Applied Machine Learning Scientist,100000,USD,100000,VN,100,US,M
2023,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,40000,GBP,100000,GB,100,GB,M
2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M
2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
2022,MI,FT,Data Engineer,100000,EUR,100000,US,0,US,M
2023,SE,FT,Data Engineer,237000,USD,237000,US,100,US,M
2021,EN,FT,Data Analyst,60000,USD,60000,US,100,US,S
2022,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Applied Scientist,164000,USD,164000,US,100,US,M
2021,SE,FT,Data Specialist,165000,USD,165000,US,100,US,L
2022,EN,FT,Data Analyst,100000,EUR,100000,FR,50,FR,M
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Architect,235000,USD,235000,US,100,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
2023,EN,FT,Data Scientist,70000,CAD,100000,CA,100,CA,L
2023,MI,FT,Applied Data Scientist,100000,INR,100000,IN,100,IN,L
2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M
2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Research Scientist,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Analyst,50000,GBP,100000,GB,0,GB,M
2021,EN,FT,Machine Learning Engineer,100000,EUR,100000,DE,50,DE,M
2022,SE,FT,Data Science Manager,100000,USD,100000,US,100,US,M
2023,SE,FT,Analytics Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,95000,EUR,100000,IE,100,IE,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
